
queens12.links,18,18,19,17,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,
queens12_nohandler.links,20,18,18,17,22,21,20,19,18,17,18,17,17,16,16,16,16,16,16,16,16,16,16,16,16,
queens16.links,77,66,66,65,65,65,66,65,65,65,65,65,65,65,93,98,95,73,65,81,67,65,65,65,65,
queens16_nohandler.links,90,69,63,63,62,83,66,63,63,63,63,62,62,62,63,63,66,63,62,86,68,63,63,63,64,
queens20.links,1624,1589,1590,1590,1593,1591,1632,1593,1591,1589,1605,1593,1619,1591,1591,1589,1592,1590,1589,1590,1672,1590,1591,1589,1606,
queens20_nohandler.links,1441,1448,1424,1424,1424,1423,1423,1426,1422,1423,1427,1452,1423,1426,1425,1422,1423,1431,1436,1426,1422,1424,1518,1424,1424,
queens8.links,15,15,15,15,15,15,15,15,15,15,15,15,15,15,19,18,17,17,16,16,16,15,15,15,15,
queens8_nohandler.links,18,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,16,15,
